,Dist1,Dist2,Pop,diff,num0,num1,num2
137,0.5029255176706321,-0.6313987783785193,1.2456099371478462,-0.41600000000000004,51,482,467
139,-1.8155576924320858,-0.9101238456951419,0.3528005601084066,-0.672,15,298,687
141,-0.2598436943633885,-0.3124421771564,0.2373497645094251,-0.127,136,601,263
142,-0.05953196470440051,-0.47001481339778667,0.44850974251240683,-0.21800000000000003,109,564,327
143,-1.0274688471736129,-0.3066384838696108,0.3495667716276656,-0.48700000000000004,43,427,530
144,-1.2496967727943529,-1.5601488888852328,1.4061761394942678,-0.864,3,130,867
145,-0.5933563949764882,-0.17028851232950049,1.5573976506490226,-0.826,4,166,830
146,-0.5407998076498752,-0.6841283287665846,1.6726268084547062,-0.83,1,168,831
147,-0.2171991251446381,0.3315265183521529,0.599962085981993,-0.33399999999999996,81,504,415
149,-1.21962569517377,-0.7239489167555044,0.2794280245327373,-0.486,35,444,521
155,0.26172483967990484,-0.24277127110036226,0.7175769325882829,-0.24000000000000002,96,568,336
167,-0.14874184933286258,-0.045370411959291965,0.8215173089989222,-0.395,49,507,444
169,-0.35357152666142744,-0.03065886493678412,1.0927410572908394,-0.607,25,343,632
171,-1.167520333241006,0.040843424766001724,1.4353870862526215,-0.851,5,139,856
174,-1.1347082265682895,-0.9515209412315562,0.22458577076489658,-0.455,41,463,496
176,-0.6242296327908734,-0.40064420205997625,1.5675141434637165,-0.817,4,175,821
179,-0.6315857879244524,-0.8670697795627686,0.16495455703336395,-0.239,111,539,350
184,0.5141447133892467,-0.050049692409833806,0.8375662124501372,-0.201,122,555,323
185,-1.7240502035381267,0.0899015732727284,0.7439528461648938,-0.793,1,205,794
186,-0.37714942561155657,-0.0002208983015993693,0.3227395618852,-0.22700000000000004,110,553,337
187,-0.1686991122175147,0.7978764964211627,1.0501136937792215,-0.526,28,418,554
193,-1.3718378731166938,-0.26641789264219634,1.4277317710676356,-0.884,3,110,887
194,-0.10281429468501402,-0.5864646217583874,0.7792145652142417,-0.379,57,507,436
213,-0.34318403393053737,0.4872101346078452,0.6769776126657561,-0.439,61,439,500
214,-2.200564435744119,-2.5960623967791756,0.765665358162811,-0.866,2,130,868
215,-1.594885645232233,-1.1100767316660405,0.4756748381165133,-0.643,16,325,659
224,-2.594654269661883,-0.7147453741565917,1.1986787224676672,-0.961,0,39,961
228,-1.8977106282505025,1.2990825737762788,1.6133349220114617,-0.954,0,46,954
231,-0.12470367976984963,0.9540316671351478,1.7430524278808484,-0.77,6,218,776
232,-0.5793366572156923,-0.7618194555160586,0.7120509492248905,-0.5,30,440,530
243,-0.625888706466102,-1.2502708184687266,0.8124230006825046,-0.5279999999999999,38,396,566
244,-0.12139461101379515,-1.2808952713375565,0.615135458353951,-0.309,82,527,391
246,-0.35296169014182177,-0.9055276404436707,0.3270638038828972,-0.243,102,553,345
247,0.6809960077267706,-0.7037176105934078,1.6761854255764614,-0.573,28,371,601
252,-0.22843361310270258,0.3644839042458271,1.0655015019548215,-0.5419999999999999,28,402,570
260,-0.2453604968501647,-1.2694318590858544,0.6931185215037656,-0.358,75,492,433
270,-0.021557883623027695,0.7108614710694785,1.4704739392964385,-0.6729999999999999,17,293,690
275,-0.3337447706635678,-0.14550836017250823,2.6429226847057117,-0.962,0,38,962
281,0.0005873380366202194,-0.46403173181797175,1.591464114097166,-0.701,13,273,714
286,-0.7874870323351537,0.020856736754465456,0.6166208035641588,-0.504,41,414,545
287,-0.3781952626733465,-0.05546876687944298,0.5993399050363709,-0.374,65,496,439
288,0.07788802802787388,0.4045844144487453,1.983488054493826,-0.796,3,198,799
298,-0.5892856890062176,-0.9849802336244897,0.10816425581928157,-0.191,119,571,310
309,-2.119596982319414,-2.1969217399884924,-0.09742149039769883,-0.596,23,358,619
312,-0.29882845731838414,1.3460983256762604,2.2035145562945293,-0.919,0,81,919
313,-0.06581075463628752,-1.8438652086995353,0.626820481067724,-0.29800000000000004,91,520,389
315,-1.59249315299401,0.2923665381528412,1.0159978401232488,-0.827,0,173,827
316,-0.24325392379441643,-0.23102356637828622,1.3370321440963355,-0.6789999999999999,14,293,693
319,-0.2973845710076038,1.638962314523427,1.6137850971757342,-0.767,6,221,773
322,-0.6366050127557136,-0.015838160674877966,0.7577097291811645,-0.514,32,422,546
324,-0.7055198448961673,-1.2858104335854346,1.7316301950572073,-0.875,2,121,877
332,0.32753233118239405,0.7408138005017622,0.9315457527732457,-0.34199999999999997,79,500,421
340,-0.37743754459771056,0.02675792517150962,1.6288558180627637,-0.791,4,201,795
344,-0.050059189713836896,-0.6505124591314593,0.43347339338866403,-0.19,119,572,309
345,-1.3712607139555244,0.25295849588333047,0.8973140269220666,-0.781,6,207,787
349,0.036580042073228174,0.16022426439163975,1.0722987644759496,-0.48700000000000004,44,425,531
350,1.2821032897833764,-1.3244247186381772,1.3054873137201013,-0.2,111,578,311
356,-0.758712907521546,-0.34964101978424195,0.48010336352727195,-0.419,64,453,483
358,-0.22852543073168877,-0.6393255052447048,0.2265373866513276,-0.11900000000000002,154,573,273
359,-1.088442073673699,-2.17891956228811,0.9697981607839775,-0.725,13,249,738
361,-0.1694266163205279,-2.5308579773773405,0.6947053421168634,-0.338,64,534,402
365,0.3429693803069742,-0.24387597772811434,1.1081600673623053,-0.393,59,489,452
366,-0.458281234744787,1.5713959841642924,1.8415104704715601,-0.836,1,162,837
369,-0.36656043216571843,0.0679105861898321,2.229005270739215,-0.918,1,80,919
376,-1.286918173484076,1.1785050617253972,2.4445597942566755,-0.99,0,10,990
378,1.2408449753304776,1.069111150207924,1.4018421987343948,-0.254,91,564,345
380,0.7787187664892314,-1.2400270570829632,0.9995919149953225,-0.21500000000000002,115,555,330
388,0.3478283868111814,-0.8341233021449704,0.6854480774980259,-0.18600000000000003,144,526,330
389,-1.0680976832962814,0.021527679559882062,0.8850746464833872,-0.694,7,292,701
390,0.8839555741406082,-0.16809525775457287,1.5716609971652493,-0.473,34,459,507
393,0.3448579057382745,-1.2546738304282525,2.418140579183917,-0.884,1,114,885
394,0.6686243088864698,0.23279777475806127,2.3889139345594184,-0.82,2,176,822
401,0.6523780867584091,-0.8578899782626873,2.02099422535066,-0.717,9,265,726
402,1.5929462868441997,2.295963805404082,1.8745856257735347,-0.388,51,510,439
409,-1.0285511401092096,-0.4245967436854538,0.764705484404578,-0.618,21,340,639
413,-0.40990890367668414,0.4341984253416816,1.2025879645408968,-0.66,18,304,678
414,-1.611401667894683,-0.40574990484725837,0.5973709182589555,-0.679,5,311,684
415,-2.019652146662179,-0.9122968761418886,0.38508636162761195,-0.724,8,260,732
417,-1.1266081518773763,-0.1750270311659883,0.5780726222448056,-0.593,16,375,609
420,-0.6214931204745734,-0.07875925953707975,0.8925588622190317,-0.575,28,369,603
430,-0.8194899549284452,0.6297982776957948,0.8750882114761359,-0.621,17,345,638
434,-0.8517454094255587,0.17509136091047575,2.478680715109032,-0.963,0,37,963
438,-0.23394404102002797,-1.3838596588402052,0.5719097121624453,-0.277,95,533,372
440,-1.1070422144291665,-0.16376553967851626,0.580306712267777,-0.601,23,353,624
441,-0.02858929960017153,-0.5056281368553066,0.506743290230108,-0.247,83,587,330
445,0.15330679325048474,-0.9816252535552545,0.9777184315078143,-0.40700000000000003,59,475,466
449,-0.6536297319877492,0.7783528202732594,2.103882901629114,-0.934,1,64,935
453,-0.4303100938766455,0.09332017110852275,0.5557337885446043,-0.373,66,495,439
460,0.6155663231422478,-1.0904331802301555,0.7165079120346414,-0.056999999999999995,179,585,236
465,0.718805761142222,-0.8636711320523666,1.3990513239554587,-0.413,56,475,469
466,-0.7508349034562566,-0.6351549661597865,-0.04671941361551819,-0.14600000000000002,133,588,279
469,-0.8093775569854329,-0.6326859214279354,0.7478368403067577,-0.57,32,366,602
471,0.13851720390059455,-0.7901001377408152,0.48030822044249066,-0.12299999999999997,160,557,283
473,-0.6158051778970814,-0.9106031975678576,0.06734386956783289,-0.184,122,572,306
474,-0.05055462865777262,1.5523521981801878,2.1710430692093534,-0.874,0,126,874
475,-0.5451694680006833,-1.8707031252928834,0.7961557907824023,-0.51,41,408,551
479,0.6142266117459699,-0.2385667604664495,0.8533092404516831,-0.188,120,572,308
481,-0.9488682970216796,-0.468651691379156,1.197646134012041,-0.742,8,242,750
484,-1.84875643955979,-0.7498050034792573,0.269306377753858,-0.644,17,322,661
489,-0.9599054583417603,-0.807430538127575,1.3208727729836292,-0.796,4,196,800
494,-0.6470941505714314,-1.0279258717642206,0.3443234994095252,-0.318,83,516,401
496,0.6638579615549532,0.15607753177857187,1.1655358379853618,-0.32,77,526,397
498,0.6334358361248987,-0.11388029975498705,0.942437804029834,-0.22100000000000003,106,567,327
502,-0.7765863556246633,-0.3038649028357182,0.17573881890861837,-0.27599999999999997,78,568,354
513,0.07513124552918019,0.9958228752170344,1.5530442101111288,-0.68,7,306,687
517,-0.4955874612023268,-0.9686513965922573,0.09263334475571541,-0.172,118,592,290
519,-0.1908579100539439,-1.5846587483612327,2.0892535178245946,-0.876,2,120,878
520,-1.2392335762588358,-1.2236683322867823,2.511214813564921,-0.981,0,19,981
522,-0.085673016474234,1.6361783276216142,1.7625684076316936,-0.783,6,205,789
525,-2.144451535848617,1.023722450295963,1.3217173879162736,-0.934,1,64,935
526,-0.6349929458061817,-2.218380612891945,0.8239231846771865,-0.566,25,384,591
529,-0.4363401053340801,-1.3852224715141617,0.7400888614718153,-0.495,33,439,528
530,-0.7588391237616311,-0.6633574416656721,-0.05495192814780128,-0.15099999999999997,136,577,287
533,-0.73672389380343,0.7059179864199012,1.5970005940745684,-0.842,0,158,842
535,0.8411500597825193,0.0924088806686288,1.326480362541887,-0.391,59,491,450
541,-1.1554082795655651,-0.8621138907013673,2.0713403994195,-0.955,0,45,955
549,0.02460016776595834,0.4541326556924319,1.714323237363355,-0.756,11,222,767
552,-0.16561165216100782,-0.0409062557140268,1.357696738440468,-0.659,14,313,673
553,-2.0803222602255387,-0.03813007645102813,1.8369817456637898,-0.981,0,19,981
556,-1.2049556514417912,-3.880898411336608,-0.06463752982375232,-0.27999999999999997,76,568,356
575,-0.7163139545771664,0.37386145962110606,1.034399531891664,-0.662,12,314,674
579,0.4483061775844313,0.3542273762411388,0.6768147022091092,-0.13100000000000003,143,583,274
580,-0.6842936580828958,-0.8089413086779647,1.7967619770154886,-0.887,0,113,887
588,0.6742820608319336,-0.9636316533890932,1.1547169381385685,-0.31700000000000006,87,509,404
589,0.12844478591025374,-0.26278855590319566,0.6982002070192113,-0.28200000000000003,96,526,378
590,-0.24043918878435103,-1.462158097325745,0.2711315624877513,-0.168,144,544,312
591,0.7493338371828229,-1.0897604252616524,1.022049175049396,-0.21300000000000002,118,551,331
595,-1.186453685478522,-1.5553317365088708,0.30662998611806924,-0.49800000000000005,36,430,534
597,-0.045787582212742484,0.29975040348653653,1.0830198080244886,-0.509,37,417,546
598,0.03285135206005782,-2.3340467456314773,0.6667516134294499,-0.273,93,541,366
600,0.14335455817973639,0.3457840256500269,0.6716661637650329,-0.258,108,526,366
601,0.7016674658076202,0.6282178729795443,0.9945342545778538,-0.224,86,604,310
607,0.6585002902138842,0.3826627262272243,1.6782096684132137,-0.583,29,359,612
609,-0.5288023483216494,0.6800761024699103,1.1786198878217367,-0.662,19,300,681
610,0.6703941265404708,-1.539720954428573,1.2524036754618113,-0.378,66,490,444
611,-0.3198166671673106,-1.2572091348955425,1.1887470109050349,-0.629,16,339,645
614,-0.36249074930148834,-0.6219513112858773,1.4997582235775866,-0.754,6,234,760
619,1.4525379731713304,0.2693541122235804,1.9809104929457828,-0.49000000000000005,42,426,532
620,-1.1715411162785927,-1.1604663189250948,0.2875608106832903,-0.489,35,441,524
621,-0.755678771851977,-0.6284637608638716,0.23687769544296194,-0.28800000000000003,88,536,376
625,0.044471923245661134,-0.6528550647723996,2.035703060212518,-0.836,2,160,838
628,0.8986444947075308,2.5507841069818413,2.217138469953305,-0.761,11,217,772
633,0.027693813616147662,-0.2277986170048388,0.6721743756806497,-0.263,96,545,359
635,1.0295744870694767,0.3960240613023701,1.2420059820972735,-0.235,118,529,353
651,0.38453910919426754,-1.0743454438399593,1.3812406480253512,-0.517,31,421,548
654,0.2081278896527812,-1.4018507981612969,1.3157097712451065,-0.5569999999999999,30,383,587
657,-1.0819792183881822,-0.045519127013381164,0.6472145518303672,-0.598,26,350,624
658,-0.8542281531544925,-2.569458331707609,0.31131556600495014,-0.395,61,483,456
659,-0.2961352600643635,-0.3291679420242435,0.14474154261820477,-0.11500000000000002,143,599,258
660,0.32238622081204754,-1.955976676182341,1.108549167175562,-0.42300000000000004,41,495,464
662,0.8410296980606171,0.5625522926282494,1.9570035817404703,-0.624,14,348,638
666,-0.9083505301473382,-1.1870411553115208,2.1471517658059245,-0.949,1,49,950
667,-0.042681300946088685,0.3679836960623251,1.617081572718919,-0.722,6,266,728
668,1.0200683493129594,1.5897210583094636,1.8091850429310352,-0.512,35,418,547
669,-0.9765244408971424,-0.8877504004300187,1.2381167569719613,-0.799,5,191,804
674,-2.467702983558586,-1.1261647842561275,-0.027568687828260937,-0.677,6,311,683
679,0.32618779472394893,-0.5948962496256491,0.5305785705836884,-0.11100000000000002,146,597,257
680,-0.06479897860538202,-0.30734143572496403,0.42692199999590347,-0.196,118,568,314
681,0.3382688513269426,0.746088733381506,1.0124727705193513,-0.33599999999999997,83,498,419
683,-0.384506140128708,-1.297242272480978,0.08478900609335278,-0.131,140,589,271
684,-3.2773040752401994,-1.363946067799129,1.1484946705727197,-0.976,0,24,976
685,-0.7928166744446812,0.3454759178545412,1.564687191003904,-0.837,2,159,839
686,0.6787510887403673,1.164225888194984,1.6682192722974047,-0.571,26,377,597
691,-0.7198762640526342,0.6712380356984454,1.5812532257370173,-0.8089999999999999,4,183,813
692,1.1710972063152936,0.13843170973125174,1.12129254889649,-0.15099999999999997,134,581,285
693,-0.34328922834796877,-0.8419166351381503,1.0452124444980035,-0.569,23,385,592
698,-0.19377486843909122,-1.3566225546841795,1.4988651753620523,-0.722,13,252,735
699,-1.2062110802336776,-0.4674122025882531,1.3320527873098376,-0.857,3,137,860
700,-1.4819176319936318,0.8206044900312085,1.1553921830364406,-0.854,1,144,855
706,0.39701343039400533,-0.477669572686193,2.603918370341428,-0.895,0,105,895
709,-1.1394985606393415,-0.3623528651319517,0.34049342265465815,-0.49600000000000005,41,422,537
712,-0.8482329638296515,-1.6566129092142934,0.21865743320318565,-0.28300000000000003,86,545,369
714,0.05029789563972544,0.3495468192241785,1.2950276018126778,-0.586,23,368,609
721,1.5247187471256254,0.3895339687565524,2.0632416025570355,-0.52,37,406,557
725,-0.4035548609890918,-1.074180014305606,0.31353512335764333,-0.24900000000000003,94,563,343
728,0.628561032680307,-0.05784230932757664,1.1861337282256241,-0.38,56,508,436
729,0.02848358728276473,-0.1814337413488639,1.855901740057869,-0.763,5,227,768
730,-0.7633242398492903,-0.3549615042251964,0.6123991290932975,-0.504,39,418,543
733,0.38323204538774847,-1.3248062731201498,0.8977057353274334,-0.317,80,523,397
734,-0.05548062118951536,0.533784943221352,1.1392692263750808,-0.564,22,392,586
741,-2.0312703733224846,-0.43532973583591317,1.660737808567728,-0.969,0,31,969
743,0.5253877334731487,-1.1109557076462602,1.4720328943546777,-0.52,27,426,547
746,-0.5382305224025871,0.2613255804272165,0.8326127525402541,-0.5619999999999999,31,376,593
747,-0.2096578258343308,-1.7331988186576774,0.45733191478691504,-0.25,108,534,358
748,0.07378601464444023,-1.6025574051336076,0.5765542297946554,-0.20400000000000001,117,562,321
749,-1.9683215058684767,-0.2195545403068346,0.5476019938413135,-0.768,10,212,778
752,-0.5555041371244699,-0.39293398648826106,0.4745049708029592,-0.379,68,485,447
763,-0.12011163264605629,0.3429584527504814,3.2205684266919756,-0.977,0,23,977
764,0.6107870188184487,-0.37355834323263076,1.8102504597545817,-0.648,16,320,664
769,-0.22255233358668783,0.2231075337455202,0.6287054843846431,-0.34099999999999997,80,499,421
772,-0.15357700566823054,0.2275886257439418,0.5601566155638447,-0.255,98,549,353
773,-0.14311306928066736,0.6146497030481048,1.302304455798716,-0.628,14,344,642
780,0.5179103428549945,1.7897669361802573,2.162058242935176,-0.783,10,197,793
781,-0.07596933982754042,-0.6780031590234363,0.37503953683788316,-0.147,142,569,289
785,-0.8412989107482074,-0.14593556576863406,0.976352870936088,-0.676,11,302,687
786,-0.2855409218331574,0.05384247069507742,0.8548229330805781,-0.456,47,450,503
794,-0.8402575423123994,-0.08616406114964775,2.0178290141152315,-0.93,1,68,931
797,-0.5806865816059679,-0.21305134055150862,0.2538017787413398,-0.24799999999999997,98,556,346
799,-0.5165659213017568,-0.19040765458203265,1.386226837070578,-0.765,8,219,773
800,-2.0984203437063647,-1.1698588508875856,1.4463563446498058,-0.953,0,47,953
807,-0.7901096520364367,-1.1554473414389637,1.0203451855519077,-0.669,9,313,678
817,-1.050645418004361,-1.0348700000799849,0.6621764944785256,-0.591,21,367,612
823,-0.1921020470079567,0.33762260514400566,0.6514121127624548,-0.33899999999999997,71,519,410
825,0.1358243508286748,-0.8281315025824597,2.0102090799580394,-0.81,1,188,811
832,-0.5301947340624665,-0.29519070628890354,0.21071168905054719,-0.21200000000000002,117,554,329
834,0.6728222411753619,0.7706584199853982,1.008900132503395,-0.251,104,541,355
835,0.5763207968302829,-0.8197808605375373,1.533001694300117,-0.5419999999999999,36,386,578
837,0.31081318814681813,0.5044872598538304,1.3240616886876249,-0.516,34,416,550
838,-1.2584680743770333,1.1810678343469856,1.2603318143966997,-0.839,2,157,841
839,-0.006928440398472727,0.36744907038198554,1.232953410430487,-0.5589999999999999,38,365,597
841,0.6113161361437975,-0.6829024461963424,1.3267888433623698,-0.434,45,476,479
843,-0.03510076721167269,-0.8256150051579818,1.1621629726586649,-0.5459999999999999,22,410,568
846,0.4655890209556146,-0.9862046439817466,1.817005214106636,-0.676,10,304,686
853,-0.5148968258939481,-0.1177963682315581,0.8819042348484292,-0.57,35,360,605
854,-1.1426490050054856,-1.3491202052499651,-0.10890643300149618,-0.24600000000000002,96,562,342
855,-0.128845480522943,-1.3526437971588428,0.3168799185281979,-0.152,143,562,295
860,-0.14092373781454884,-0.6532545931074317,0.2419875382715906,-0.125,140,595,265
861,0.49322259312606703,0.6997607646966656,1.7358555735536758,-0.612,22,344,634
864,-1.2438581196962928,-1.1078218182203212,0.7283355259030171,-0.7,15,270,715
875,-0.9179953754496814,-1.0164550069509637,0.9850487807720716,-0.696,12,280,708
880,-0.7743000262312384,-1.8698660516489367,0.41808782241505305,-0.363,61,515,424
881,0.64776681674921,0.498688555811998,0.8127369362744581,-0.15500000000000003,124,597,279
882,-0.016839838159925912,0.5882312201471033,1.1371333340889778,-0.5249999999999999,40,395,565
885,-0.6441111199906778,-0.9245584558335573,0.7818656405686067,-0.518,30,422,548
886,-1.2393607870799843,-1.0632268043412187,-0.0584338422293742,-0.32,73,534,393
887,1.3764920772230982,1.7866910452998281,1.7883237258936422,-0.459,45,451,504
889,-0.7008143973058933,-0.8723843389423499,1.3704788474453853,-0.781,7,205,788
893,-0.9570865218467679,-1.394082566127853,0.9737764103513338,-0.669,11,309,680
895,-0.031763643728643154,-0.5899929927263516,0.4152241202155305,-0.15199999999999997,135,578,287
896,-0.371570429287719,-1.346570319324154,0.6803200582117522,-0.42,60,460,480
898,-1.0904007507624962,-1.0219626767681342,0.46639486897060684,-0.5539999999999999,24,398,578
900,-1.8840155574860604,-0.27376842685263814,1.3645282160294148,-0.926,1,72,927
902,-0.4644765882084937,-0.09960781868431974,0.8737992421468895,-0.511,28,433,539
905,-0.05520990091070589,0.1533984267088016,1.286255732694619,-0.601,26,347,627
908,0.24656470738699954,-0.030313292792288466,1.2418035585996947,-0.48800000000000004,39,434,527
917,0.1969612706663337,-0.2755043205790319,0.9294973921987808,-0.351,73,503,424
928,-0.42882549522523067,-0.1915171214498114,0.2810807995084409,-0.22799999999999998,117,538,345
930,-2.026795707695181,-1.3711998342957368,0.21085321166352772,-0.671,15,299,686
931,0.4904367566198477,0.5697442381270018,0.9399684698825242,-0.24600000000000002,96,562,342
934,0.026601771434170304,0.44823618596046677,1.0377186531681633,-0.49100000000000005,46,417,537
935,-0.46955534031404145,-0.32337154406635404,1.0249178465953057,-0.617,20,343,637
940,-1.5395260201481145,1.1443820303579613,1.8027595093472946,-0.95,0,50,950
941,-0.7102661226647373,-0.47926291627219136,0.13759793510299267,-0.234,98,570,332
945,0.9153962808217575,0.7505531379328749,1.6884399750677153,-0.5,36,428,536
952,-1.480923563708691,0.21904756777696516,0.46777775114572095,-0.616,16,352,632
955,-0.0764036624328406,0.322665687623849,2.3572655370054134,-0.913,2,83,915
957,-1.2611146512447333,-1.5625121775493755,-0.36318290638417605,-0.128,138,596,266
961,-0.5562584212454813,-1.0137511429420585,1.8192167997439466,-0.856,3,138,859
963,-0.8947829502617551,1.0591027190962807,2.047493280191324,-0.945,0,55,945
965,1.1214905765122583,-1.1011663421613171,2.122046771321695,-0.638,21,320,659
968,0.4833977900441433,-0.4383565886430891,0.6695152369722812,-0.12400000000000003,145,586,269
970,-0.009413710135323125,-0.8075485015292924,0.8603041052486606,-0.353,82,483,435
975,-1.8534207864364352,-0.7018494437516053,-0.11789792502832808,-0.47200000000000003,49,430,521
977,0.6352851164219758,-2.1785482358583024,1.0730241342647273,-0.27699999999999997,83,557,360
979,-1.1284197336577857,-1.259131173920121,0.009310114970044869,-0.30300000000000005,87,523,390
981,0.21260181660571334,-0.5276761509481745,0.9464922966311751,-0.406,47,500,453
988,-1.7586863370817125,1.1687853242137332,2.2325826427149265,-0.983,1,15,984
990,-0.4016358860358553,1.6341183052612536,1.4814036784588414,-0.787,8,197,795
993,-0.4866930088517377,0.33769882984199145,0.6080792675873776,-0.39,53,504,443
994,-0.4917305830926815,-0.5516216392219764,0.9490776503407824,-0.563,25,387,588
996,-0.39220138043787284,-0.731709634688542,0.7448867027669778,-0.419,53,475,472
997,-1.077162554067213,-0.8829829954181805,-0.04576584728973122,-0.291,80,549,371
1001,0.5383624558504537,-1.8196795708334408,0.9123283020991603,-0.257,99,545,356
1002,0.9468057429588228,-0.8685827796466337,1.2015206222032055,-0.262,90,558,352
1003,-0.1316227232840828,0.8671819932775093,1.4711871384776247,-0.704,12,272,716
1005,-0.009966208413469903,-0.3774786798190925,1.0508480193292875,-0.504,33,430,537
1007,0.5946008405074287,-1.502078459909636,1.2344883568008758,-0.391,63,483,454
1008,-0.4647837726040308,-1.040590708476373,0.18712696721539843,-0.178,129,564,307
1015,-0.8251602118430984,-0.881179826101787,0.2918452762075749,-0.402,48,502,450
1019,-1.7953797273037955,0.4183266741440307,0.8840936746690781,-0.822,1,176,823
1022,-1.1308408048634684,-0.9162836682560204,0.18023839802644356,-0.405,63,469,468
1024,-0.6633610298143633,0.23064606955967787,0.7982283749375819,-0.5509999999999999,22,405,573
1025,0.38667125524074125,1.3227755424364087,1.6929482489021395,-0.6719999999999999,17,294,689
1029,-2.2056792766286946,-1.375004653131835,-0.44080943683250867,-0.417,54,475,471
1037,-2.036418201841536,-1.741175456632236,1.7366717976620818,-0.972,0,28,972
1039,-0.973146576599667,-1.8014211352305063,0.8877653483955015,-0.665,14,307,679
1040,-1.1984451038648412,-0.2395096422631797,1.4039864147634635,-0.849,4,143,853
1041,0.10443060191560544,1.2937898137245158,1.6552327397029067,-0.713,13,261,726
1048,-1.092587218624378,-0.996140822423998,1.4405022367119975,-0.864,2,132,866
1049,-0.25073342689440337,0.7689903279181532,0.8678263130622683,-0.451,48,453,499
1054,0.08111960921025405,0.5461461780716486,1.1753610214168173,-0.515,35,415,550
1056,1.4104845286787582,-1.0975618407145744,1.2879129221386332,-0.135,133,599,268
1060,0.6433715072019103,0.6437751950169075,0.7864511457616536,-0.13500000000000004,142,581,277
1064,-0.335755170015908,-0.45386785856634937,1.0311215785242331,-0.5389999999999999,35,391,574
1065,-0.8992070821793419,-0.14775019671969947,0.8896649588902148,-0.6849999999999999,15,285,700
1066,-0.2850184833310398,-0.5401417291629032,0.8205352280209165,-0.464,38,460,502
1067,-0.5565048627544316,-0.43902883201721776,1.1555481833035997,-0.65,12,326,662
1073,-1.3716002700544203,-2.2103460982815846,0.41612406531883195,-0.595,23,359,618
1075,-1.2279230142702513,-2.070221860332155,-0.33313181568022837,-0.15999999999999998,134,572,294
1076,-0.5490618159627437,0.49007770994024064,1.5391950287698584,-0.789,1,209,790
