,Dist1,Dist2,Pop,diff,num0,num1,num2
241,0.27689795153222735,-0.7650761999114594,2.242883615969702,-1.0,0,0,1
250,0.6773826414976682,-0.5418450492357593,1.8214882828501366,-1.0,0,0,1
252,-0.88943490792438,0.6594952587966937,2.0460930397431776,-1.0,0,0,1
260,-0.5465500727005606,-1.5720496231183638,0.9812639522734443,-1.0,0,0,1
266,-0.5908314621412939,-0.23077861894316434,1.0108675989349356,-1.0,0,0,1
276,1.1592848314577393,-1.73889667767911,2.133136702229532,0.0,0,1,0
285,-1.1848689137582953,0.8981294710421904,1.8517931122690148,-1.0,0,0,1
290,-0.36067785201925495,-1.0246892221240742,0.7930220088516202,1.0,1,0,0
296,0.3140526406562607,0.34522664693531635,1.3535522720096038,1.0,1,0,0
318,0.950596369072207,0.4137191430409762,1.7278711479170452,-1.0,0,0,1
326,-1.0494783722520937,-1.0652833337489311,1.7206221316151542,-1.0,0,0,1
328,-0.927945272367521,-1.4405184173791872,1.1902773695882294,0.0,0,1,0
330,0.7226646654473587,0.12775179885041912,2.0570002833412424,0.0,0,1,0
338,-0.5392192590093537,-0.8046439276367445,0.6836886213802553,1.0,1,0,0
346,-0.5733405361231099,-0.058994390868435005,0.9164051789440081,-1.0,0,0,1
350,-1.1839242445942888,-0.5370612719058516,0.9845831383814299,-1.0,0,0,1
358,0.054735230155973896,-0.18900714812220346,1.1304084914885928,0.0,0,1,0
372,-0.7937245613843232,0.8520927138957353,1.9317411747108433,-1.0,0,0,1
377,-0.3353817266976273,0.643524678260817,1.4647730691712393,-1.0,0,0,1
382,-2.340207118183058,-0.6182334197562486,1.197752489650058,-1.0,0,0,1
384,0.19370707437619536,-0.5352205976173217,1.5716863939118404,-1.0,0,0,1
396,-0.8411112708909922,0.09106334021105154,2.073591025611474,-1.0,0,0,1
415,1.2746282105379394,2.909349245857596,3.2711905373315218,-1.0,0,0,1
417,-2.0465305434717593,-1.359300907560608,1.5403748360200618,-1.0,0,0,1
434,-1.0130563032241116,-1.4952715490866604,1.1557957661398195,-1.0,0,0,1
435,-0.025709669487143906,-0.7093038334539858,3.1346906628013573,-1.0,0,0,1
437,-1.6546216190592888,-0.11990621559507858,1.3747162144766372,-1.0,0,0,1
445,-0.3735697074765054,-0.17648002286185685,1.081257566094924,-1.0,0,0,1
447,-0.9090214729829939,-1.0549662868409229,0.4865042443979381,0.0,0,1,0
460,-0.851112540704031,-0.5160109211032656,0.9595209368067948,-1.0,0,0,1
464,-0.9041919952948158,-0.22423563859759868,1.8059537112964932,-1.0,0,0,1
486,-0.27550369718468576,0.2263867002148741,1.4560604776681663,-1.0,0,0,1
494,0.7032294119000957,-1.7900009608517442,1.52620728857252,-1.0,0,0,1
500,-0.8307483767920155,-0.8313627814896916,0.9206020354846747,-1.0,0,0,1
510,0.6845685913999803,-0.6806769799299852,1.8408311398152928,0.0,0,1,0
520,-0.1745135437228202,-0.6902478308077685,1.5374195124975256,-1.0,0,0,1
530,1.0530538660429167,0.30626935364709873,1.712017061235528,-1.0,0,0,1
539,-0.35593530442856686,0.15791298334278334,2.8240816702253535,-1.0,0,0,1
547,0.7698416013578502,0.7005753901197536,2.0122630428637125,-1.0,0,0,1
548,-0.18699246440154246,-0.7879265906647197,1.0632613768434835,0.0,0,1,0
554,-1.9349219441986654,0.8105766039910584,1.7997231861121274,-1.0,0,0,1
566,-1.99563388354603,0.15791834074188701,1.4794328190260904,-1.0,0,0,1
567,1.4453839424021153,-0.39382711764285466,2.5777174489597483,0.0,0,1,0
569,-0.8374765558191305,1.1439247372300339,1.785698616792025,-1.0,0,0,1
572,-0.7358236774060928,0.02911026812928211,1.665356789930194,-1.0,0,0,1
573,0.07130180680013307,0.28582152686106577,1.2733464641553767,-1.0,0,0,1
577,-0.4954174564600674,-0.7387357908323996,0.6304045699668258,-1.0,0,0,1
592,-0.09688687057322395,-0.7409997661874154,0.9669077188956858,1.0,1,0,0
606,-3.9198807552200114,-1.151421785273886,1.137352290717352,-1.0,0,0,1
626,0.7628435358963549,-0.3898616825603769,2.5865246295917372,-1.0,0,0,1
631,-0.37882018699711395,-1.6304206001309884,0.9217323190165381,-1.0,0,0,1
633,-0.3772681423744856,-2.139719061110999,0.8473488456042082,-1.0,0,0,1
635,-0.09205576290961577,-1.548252100507156,1.0094332208948604,0.0,0,1,0
638,-1.1826243068037898,-1.2904206725391085,0.32348283272020595,0.0,0,1,0
649,-0.673736222791904,1.005536005497208,1.627963688225857,-1.0,0,0,1
657,-1.8859369866111435,-0.8325496603080123,1.0203490403118236,-1.0,0,0,1
659,0.041513702970725416,-1.0196419275465072,1.7111355060234386,-1.0,0,0,1
666,0.21084203927669393,-1.5167008326403613,1.2876459777849876,-1.0,0,0,1
669,-0.3610178339652479,0.4401545194072065,2.194461344499974,-1.0,0,0,1
691,-0.6366073496480894,-0.8622909641387018,2.309656629363961,-1.0,0,0,1
699,-0.729941402943745,-1.6657591617918819,0.7056759787520408,-1.0,0,0,1
701,-1.7331776511408126,-1.2209708338984695,0.49561467169482737,-1.0,0,0,1
706,-1.1630125890285845,-1.0946428763605693,0.8932571057940503,0.0,0,1,0
712,-0.428390009414937,0.009688959053843467,1.9787190663416345,-1.0,0,0,1
721,-0.4865981369737541,0.4162583584341952,1.3338620756504456,-1.0,0,0,1
742,0.15030700855223061,0.7806405211477857,2.4875020481833303,0.0,0,1,0
744,-0.3495180959955859,0.12721463004939168,1.1749987810786082,-1.0,0,0,1
745,-0.2981704795818954,-0.9677311509066079,2.4966744005417,-1.0,0,0,1
765,0.47667466351051246,-0.909157844739517,1.9567556993996629,0.0,0,1,0
766,-0.46349468961255963,-0.7572795660382082,0.7789703908118057,0.0,0,1,0
770,-0.15363389537458141,0.23456150374571147,2.5991033148332523,-1.0,0,0,1
774,0.8545527265727835,-0.7056748998596164,1.7445371057670462,-1.0,0,0,1
778,-1.2070613199027431,-0.830992697997722,0.8579768909579515,-1.0,0,0,1
791,0.09711975896732694,-0.018300451026095562,2.1706941671972126,-1.0,0,0,1
800,-0.6225796677810742,-0.11496088015958449,1.0233569487021454,-1.0,0,0,1
802,0.47488272144018295,0.7058473781840706,2.148889606323941,-1.0,0,0,1
813,-2.067527866659124,-0.5044889024091767,0.9010208274453476,-1.0,0,0,1
816,-0.20520275201019342,-0.14524679752568745,1.4910870859700056,-1.0,0,0,1
820,-0.23635191205962963,-0.23145746333412553,0.9273798644472222,0.0,0,1,0
833,0.31789390547892793,-0.08401533508843274,1.4468094105891214,0.0,0,1,0
842,0.02214684979279339,0.16661725179682368,1.6133716521269323,-1.0,0,0,1
848,-0.8508309311992774,-0.9657835057496921,0.8897132612139449,-1.0,0,0,1
857,-1.0395589334993658,-1.6529107533213911,2.234951769598569,-1.0,0,0,1
863,1.5720019018110813,-0.8996645585737407,1.9477961563288901,0.0,0,1,0
866,0.2209531465189976,-2.465217913860091,1.4950255973606872,-1.0,0,0,1
871,-0.13822730550957726,0.18129446028116178,1.8352932109574107,-1.0,0,0,1
873,-0.002051940873960348,-0.5586156473452266,1.7531997419285312,-1.0,0,0,1
887,-0.23299155534156013,0.4243320096354353,1.5106573818068503,-1.0,0,0,1
896,0.5103362687037983,-1.7506842533268019,1.4764251883282755,0.0,0,1,0
902,-1.7944330229277003,-0.7094003979918302,0.5747600299902371,0.0,0,1,0
907,-0.13647043708410986,-1.4068224413904173,0.9052188712177672,0.0,0,1,0
913,-0.6440580866700921,-0.3206336679592967,1.6314915144850533,-1.0,0,0,1
914,-0.37811646981452274,-0.3342983024401884,1.7076942221118363,-1.0,0,0,1
920,-0.3026830919285818,-0.48865108932336837,0.9024393578206478,-1.0,0,0,1
924,-0.5573804624873044,-2.2863129370154223,1.1157357184692371,-1.0,0,0,1
941,-0.5550124953493744,-0.09483871036851434,1.0271179699667712,-1.0,0,0,1
950,0.21168171974766434,0.45300601598890433,1.9441013331623667,-1.0,0,0,1
954,-1.2282591394236468,-0.6931827940912585,0.6861961078946158,0.0,0,1,0
963,-0.9079067040423928,-1.1256676441779923,2.6638077282019204,-1.0,0,0,1
969,-0.5799077660469889,-0.32469884926654013,1.7328702070745063,-1.0,0,0,1
984,-1.5141750654555899,0.11425769381171041,1.5234738612711782,-1.0,0,0,1
998,0.5932691737815877,-0.9295554148179779,1.4820369036115317,-1.0,0,0,1
1017,0.27317635350045494,0.8903184981765783,1.5223380458683753,0.0,0,1,0
1023,0.025993817265185723,-0.15833276492401369,1.1869336106694308,-1.0,0,0,1
1050,-1.296794132327244,-0.9152547415417644,3.054468223455693,-1.0,0,0,1
1054,0.09088045775077729,-0.5304693549920314,2.3534150710388224,-1.0,0,0,1
1065,-1.9019844719862256,-1.1432917071470914,0.33028180646077293,0.0,0,1,0
1072,-0.7404460728188516,0.5964292623777818,2.022547674687405,-1.0,0,0,1
1074,-1.7756376239058718,-0.7137561601835025,0.5902055935125102,-1.0,0,0,1
1077,-0.4902043553866349,-0.6364177811434014,1.968648100986773,-1.0,0,0,1
1081,-0.5290046756894091,0.3484964462737381,1.2452673115091772,-1.0,0,0,1
1082,-1.1380085316424107,-0.28581807276615384,1.0021014243446897,0.0,0,1,0
1083,-1.9750143565884204,-1.7782206905611602,-0.03594618310671841,-1.0,0,0,1
1107,-0.5797302874433136,0.2557619669612271,1.3684634551980632,-1.0,0,0,1
1112,-0.1631611971384755,0.6328015109278193,2.1477112744614386,-1.0,0,0,1
1117,-2.131771325755114,0.8202014703121997,1.7315364664814852,-1.0,0,0,1
1124,-0.878115662006682,-0.7233842312232937,0.6946272967799437,-1.0,0,0,1
1128,0.27965693688014176,-1.1287455601737861,2.086489299037545,-1.0,0,0,1
1129,-2.9948325462698837,0.7907381130746984,2.986898880712789,-1.0,0,0,1
1135,0.17854929354730717,1.1747143245079863,2.467195771567322,-1.0,0,0,1
1138,-1.7564039144105483,-2.4707644172959213,1.83703117299002,-1.0,0,0,1
1160,-0.15220211630930713,-0.7609727171000727,1.1421669695868897,1.0,1,0,0
1167,0.11145872929186357,0.29336318687902424,2.036190719855041,0.0,0,1,0
1180,0.9300804259905124,0.015459644630983925,2.6413253801861787,0.0,0,1,0
1186,0.6577949412048965,-2.0568028846401933,2.3566837604047506,-1.0,0,0,1
1192,-0.15518341513707146,-1.2037495082176581,0.9973631854420689,0.0,0,1,0
1193,1.077717153920334,-0.2792458567548251,2.0416151326394343,-1.0,0,0,1
1203,-0.7445843724717137,0.23852481330192832,1.6815196988531975,-1.0,0,0,1
1214,0.7494731172495291,0.7534945108471629,1.6865776039903955,0.0,0,1,0
1238,-0.5404936167142556,-0.17186753409024325,1.3137834181172694,-1.0,0,0,1
1239,-1.607391433989141,0.322008435859901,1.4123706738654058,-1.0,0,0,1
1243,-0.9491345542069349,-1.4383950562494903,0.9104171663496635,0.0,0,1,0
1254,-2.0056024042542395,-1.37751378023567,0.5781811483547113,-1.0,0,0,1
1258,0.3192726496092493,-0.4663341125586733,1.4577231143931153,0.0,0,1,0
1260,-1.3835509103408576,0.12178952057911674,1.100926070699862,-1.0,0,0,1
1270,-2.115492321571919,-0.1240100632469095,1.481637601605292,-1.0,0,0,1
1274,1.0491881487282373,-0.9207605417421192,1.797800063844413,-1.0,0,0,1
1276,-0.05081603067817471,-0.9377836366382352,1.198433066926624,0.0,0,1,0
1277,-1.5371103344651404,-2.6502749530516017,0.6080384070248862,0.0,0,1,0
1287,1.7089221238379164,-0.6113885822302209,2.1511477466910147,0.0,0,1,0
1299,-1.057290138916271,-0.47430928278603285,1.327937458928797,-1.0,0,0,1
1316,-0.8987500614469779,-0.06653683029552017,1.587998524011549,-1.0,0,0,1
1323,0.18001327611132895,-0.772707244958342,2.2053154036168467,-1.0,0,0,1
1334,-0.58250819312495,0.943870565065706,1.701537709702112,-1.0,0,0,1
1342,1.3036393905418973,0.5351720192817482,1.9502651310950618,-1.0,0,0,1
1352,0.0027854902868740664,0.3664029312096777,1.73524154653684,0.0,0,1,0
1361,-0.9677640297166792,-1.2379030078776807,0.4579280129092939,-1.0,0,0,1
1369,-1.5890840045396724,-0.3984683494196746,0.8076214441241917,0.0,0,1,0
1371,-0.3396188529777325,-0.25018171228742475,1.408563520902202,-1.0,0,0,1
1385,-1.0526185119939098,-0.4619475488114382,0.8480122537459258,0.0,0,1,0
1394,0.7094592992940351,-0.18072860284154282,2.598264615701505,-1.0,0,0,1
1399,-1.8893959113143188,-1.086573109221791,1.1767899400844914,-1.0,0,0,1
1401,-0.4950760473285866,-2.2487372488527653,1.1978714080526374,-1.0,0,0,1
1404,-1.2782071641460715,-2.360117631414992,1.1151852723827347,0.0,0,1,0
1413,-0.3319868696470836,-0.29947510824119733,0.9863304500000548,-1.0,0,0,1
1420,0.9214331369561217,1.8524705804340384,2.2194179639062077,0.0,0,1,0
1425,-1.238878030390097,-0.5111763065142898,0.7963173235555719,-1.0,0,0,1
1430,0.5766333778536045,1.010493854790753,1.6617444029508683,-1.0,0,0,1
1432,0.14278324202290082,-0.7020470234688787,2.5583771717115655,0.0,0,1,0
1435,0.2258786470442576,-1.8428049780309994,1.2892148252453013,0.0,0,1,0
1445,0.5671316673857175,0.6844299261994459,2.052119767802973,-1.0,0,0,1
1469,-1.353348391035394,-0.8906568916592368,0.7746258706420142,-1.0,0,0,1
1481,-0.8578498665488572,-0.7791830158696659,0.7246349087338458,-1.0,0,0,1
1494,-2.2248452365268454,-0.8921229822828523,1.9867929258871295,-1.0,0,0,1
1495,0.018091730016410186,-0.3569165623903018,1.9168214843020686,0.0,0,1,0
1503,0.9020704744549741,0.14989956721868808,1.5774415797188253,1.0,1,0,0
1505,-1.609361822100066,-1.3007928818738042,0.8719401646529049,-1.0,0,0,1
1509,0.3291271046770672,1.8081690181847523,2.371112120206862,-1.0,0,0,1
1511,-0.38150057570116264,-0.05896797309286606,1.0374811987402974,0.0,0,1,0
1513,-1.588755081014268,-0.13542285390926942,1.0027823468113388,-1.0,0,0,1
1514,-1.1096286406193723,-1.3944171496268434,1.5843306348333437,-1.0,0,0,1
1518,-0.6461967684453035,-2.2315558220828686,0.7643879187209717,-1.0,0,0,1
1526,-0.9221748248594511,-0.6704438977475982,0.8931935538316191,1.0,1,0,0
1535,-0.1491492626293477,-2.937834723648191,1.3674506127342234,-1.0,0,0,1
1547,0.39453875237431735,-1.4453147349499729,2.013779668593786,0.0,0,1,0
1552,-1.8106415400603564,-0.8215010203101614,1.3982722896888924,-1.0,0,0,1
1588,-0.42794688012894133,-1.0788705861343344,1.2165427486768123,-1.0,0,0,1
1589,-0.37369251036038026,-0.2079475819250516,0.9978197186595872,-1.0,0,0,1
1594,-0.27031993999618364,-0.7313661259584997,0.9949830138360801,-1.0,0,0,1
1597,-0.13321306701779567,-1.3059385569532267,0.9000159056581041,0.0,0,1,0
1600,0.2254991408516785,-2.2031070956753176,1.7784392652687742,-1.0,0,0,1
1604,-1.4785564187088491,-1.0170709842143693,1.3831253467894489,-1.0,0,0,1
1610,-0.5643219761976581,-0.8017136954703423,1.225000415024051,-1.0,0,0,1
1639,-0.6805850499766966,0.6786236190206476,1.780791686613344,0.0,0,1,0
1641,0.09144628352848899,-1.0257272104659005,1.2098766566786299,-1.0,0,0,1
1646,-1.6533498681342542,0.03651258492574044,1.5704286209354101,-1.0,0,0,1
1666,-1.2720003268479836,-1.3060099134293008,1.503088367109975,-1.0,0,0,1
1673,-1.2991333143452066,-0.7668989281604216,0.6149286050769921,0.0,0,1,0
1675,-0.5545266911085773,-1.7631563261012833,1.3940237313027124,0.0,0,1,0
1679,-0.20810940999834318,-0.048773910641378405,1.1103697310297653,-1.0,0,0,1
1694,-0.42377953249483585,-1.4305392242496764,1.7120995225046955,-1.0,0,0,1
1712,0.6053439646014105,0.025402565374406806,2.161764336924043,-1.0,0,0,1
1727,0.5411338643919744,1.0181001211998901,2.15401261922882,-1.0,0,0,1
1732,-0.18625050062424436,-0.5317595130259964,2.062211507067842,0.0,0,1,0
1733,0.443433541174339,-0.5473136848301937,2.1081660788957373,-1.0,0,0,1
1735,-0.19844600744642185,0.9119393308728962,1.7561506733448058,-1.0,0,0,1
1741,0.422926220722101,-0.3397777881242589,1.528901186343068,-1.0,0,0,1
1750,-1.0919932831125356,-0.8647291964188248,0.873102802730425,0.0,0,1,0
1760,-1.1467199179879028,-0.8442442173788197,0.8674809409527502,-1.0,0,0,1
1769,-1.5469953937703613,-1.4966144416528673,0.791105246254261,-1.0,0,0,1
1770,-1.166320503988185,-1.0400865457618094,1.0883616373599239,-1.0,0,0,1
1772,-0.4074557421347419,-3.10661080293375,1.0306872211704547,0.0,0,1,0
1780,-1.5591648088071022,0.02569193760643425,1.5030773782571067,-1.0,0,0,1
1786,-0.7131524466824875,-0.00514757222703727,2.2413466869348047,-1.0,0,0,1
1790,-0.4407237809540774,-0.6034430536868134,1.361783232281394,1.0,1,0,0
1794,0.5568196898355514,-0.820360667377227,1.7901548098216058,-1.0,0,0,1
1805,0.5243305999632107,-0.14674943344925004,1.6991686972993592,0.0,0,1,0
1806,-0.4400595852783075,-0.5634417367640207,1.282917155950171,-1.0,0,0,1
1807,0.11768010267612009,0.4295999810845231,1.6511639840144268,-1.0,0,0,1
1817,0.6103081083287512,0.3557135463688828,1.8636710397514475,-1.0,0,0,1
1819,-0.7349756967341633,0.23641250597714658,1.3988961223725496,-1.0,0,0,1
1834,0.21918873596461297,-0.7860098447168024,1.9324435574589078,1.0,1,0,0
1835,-0.48994315632335816,0.013770136606769843,1.0832589368306489,0.0,0,1,0
1868,-0.7198026714282435,0.5222943683864945,2.3542588306793752,-1.0,0,0,1
1869,-0.445919880989444,0.20676261532354373,1.9368186176963613,0.0,0,1,0
1896,-0.7798690827674695,-1.3697259539067295,0.7328893403682183,-1.0,0,0,1
1898,-0.23493849520087817,-0.5961391067300709,1.9851957715182322,-1.0,0,0,1
1905,2.18337786391154,1.359395244717683,2.570738544060195,-1.0,0,0,1
1908,-1.1948045398421985,-0.8519830288717756,0.8613402283211793,-1.0,0,0,1
1914,-1.686996149385481,0.10619068102039898,1.0705903584669267,-1.0,0,0,1
1915,-2.098171947540928,-1.316989076224713,0.5997767809159044,-1.0,0,0,1
1925,-0.5289772383574157,-1.8226787806798592,0.8794905527889654,0.0,0,1,0
1926,-0.9850738888921446,-0.30550480944949115,0.8488689910740853,0.0,0,1,0
1928,0.6163875558479972,0.112638031434491,1.8026854054848334,0.0,0,1,0
1929,-1.7127058806900366,0.3745388305956968,2.163684991079025,-1.0,0,0,1
1943,-0.9995414243110634,-0.5407727377361061,1.3991760370552795,-1.0,0,0,1
1946,0.3815443545665438,0.13361433670125294,2.0881111494948446,-1.0,0,0,1
1951,0.19748544583433458,-0.7510573373266365,1.1695358330388415,0.0,0,1,0
1954,0.01141114427590733,-0.44740555661661696,1.1633295637042715,0.0,0,1,0
1956,-0.3097706264980636,0.5396643581864281,1.6856958218177387,-1.0,0,0,1
1960,0.5525959841912138,-0.1739053955814878,1.3461807483019883,-1.0,0,0,1
1962,-1.7477728631527116,-0.0493526942966277,1.9115711635353054,-1.0,0,0,1
1978,0.5590662605735628,-0.2580234709256908,1.7041176079414486,-1.0,0,0,1
1986,-0.4562364692911708,0.2968510113342495,1.526808697131867,-1.0,0,0,1
1995,-1.7105274977844045,-0.1553261959791975,2.163617180507506,-1.0,0,0,1
1998,0.9031017330843696,-0.06608294296984776,1.5679070947607898,0.0,0,1,0
2000,-1.1652228730271696,-1.380911468595383,2.5148389426832263,-1.0,0,0,1
2001,-0.3506057143180079,-0.7172652875006686,1.5884467116989378,-1.0,0,0,1
2002,-0.6206126299963601,-0.9775697202484167,0.717894537349801,1.0,1,0,0
2010,0.08069404573444247,-0.22878851057729166,1.4347075861303413,-1.0,0,0,1
2015,-1.602512619612033,-0.6364202314937818,1.0364313161727938,0.0,0,1,0
2026,-0.8201987880708334,0.14245599892944602,1.4187982774809231,-1.0,0,0,1
2031,-0.024912337677094228,-0.6073975059624788,0.9587892523904937,0.0,0,1,0
2039,-1.1374906378477725,-1.742668964212133,0.4526900299238819,-1.0,0,0,1
2054,-1.1527286594993835,0.2544906649770154,2.002780331020274,-1.0,0,0,1
2062,-1.447104504188899,-1.0634320036691756,0.6894225210302346,-1.0,0,0,1
2067,0.44743220311299,0.16635013435283966,1.3540627704634651,0.0,0,1,0
2088,-0.3741495757620714,0.5739974384192462,2.9611482170964307,-1.0,0,0,1
2090,-1.2610950166984343,-1.2939017033262736,1.1243193251067636,-1.0,0,0,1
2095,-0.7926318870694191,-2.526016781524413,0.961514574340209,-1.0,0,0,1
2100,-0.8100671562004943,0.024164285883318173,1.0736900050445644,-1.0,0,0,1
2104,-0.27865947782939604,-1.861494894434292,1.2082738714861199,0.0,0,1,0
2107,-0.175791561405475,-1.018041941064991,1.6315030625787614,-1.0,0,0,1
2137,0.49300675499362706,0.35159346763677857,1.5386504147218945,-1.0,0,0,1
2142,-0.36279102366106136,-0.06854465092442173,1.909261006344532,-1.0,0,0,1
2143,-0.2765853248943488,0.09587847185906136,1.868525516947222,-1.0,0,0,1
2155,0.7116660482387076,0.5061516263565031,1.4223362769270125,0.0,0,1,0
2156,-1.073121893971354,-2.8391307211130155,1.9432693375027636,-1.0,0,0,1
2163,-1.5031205652585384,-1.1120047537251585,0.5351068271337013,0.0,0,1,0
2179,0.23597162257020401,0.49006509894993405,1.352970087091466,-1.0,0,0,1
2183,-0.6109232777832442,-0.29278429375291937,2.0816893457090258,-1.0,0,0,1
2190,-0.33806437609317375,-1.3728415570602701,1.8213032168873584,-1.0,0,0,1
2200,0.3997392415150002,-0.17653900017955762,1.4524383494432818,-1.0,0,0,1
2214,0.3262438288926081,0.1474644187188498,1.8842678847099255,0.0,0,1,0
2227,0.22158989428871134,0.15522619993285294,1.7098137450622677,-1.0,0,0,1
2228,-0.5799099948022504,-0.3231880375525444,0.7758239749596025,-1.0,0,0,1
2230,-0.4945782344572553,-1.069372636219118,0.7812293135040147,-1.0,0,0,1
2233,0.4430025108834954,0.6047351332121216,1.7538292809658715,-1.0,0,0,1
2251,0.38868943098150727,-1.2625516946440443,1.2606700626115261,0.0,0,1,0
2260,-1.6336946195036897,-0.1410540667270521,1.4022573808098553,-1.0,0,0,1
2261,0.8469426330761869,-1.0262167521236734,1.570157270312404,-1.0,0,0,1
2269,0.0017119287330379207,1.096527161945611,2.12984360192971,-1.0,0,0,1
2284,-0.9194119792493461,0.5711866744795531,1.810526255955677,0.0,0,1,0
2287,0.09587395682529944,-1.450795913116055,1.1751584768679006,-1.0,0,0,1
2292,0.342803157002524,0.29350606932174506,1.3098565233885033,-1.0,0,0,1
2313,-0.6976413957781327,0.6391353246255088,2.178546644218727,-1.0,0,0,1
2324,-0.09829615494897027,-0.7531265745290177,1.313901407769893,0.0,0,1,0
2331,0.6000158475274956,-3.403846826870812,2.0123112289814773,-1.0,0,0,1
2334,-0.4683825968698327,-1.1261093167245457,0.8204612180859745,0.0,0,1,0
2340,-0.26050818730964775,0.27552426292936455,2.0412335971487647,-1.0,0,0,1
2349,-0.023104907095139827,-0.312940818035004,1.9354908563574764,-1.0,0,0,1
2358,-1.448929781245526,-0.5364253030345706,1.0496947466743753,0.0,0,1,0
2360,0.9321103540013547,0.8022186405822976,2.5107481426826137,-1.0,0,0,1
2362,-1.0050584763622155,-0.11277405313526727,1.168898839094587,-1.0,0,0,1
2371,0.07499730691791404,-0.6278225483793508,1.1475650785018665,-1.0,0,0,1
2372,0.563633206704341,0.511998358085315,1.3599005734160818,0.0,0,1,0
2379,-1.6105057159314478,0.10828185391649223,1.4022535793408142,-1.0,0,0,1
2384,-0.8753785765465616,0.18557034812732237,1.974882645029827,-1.0,0,0,1
2406,-0.3736379175718764,-0.511285569864465,0.8693702110340005,-1.0,0,0,1
2409,-1.1328101357813325,-0.9181358996210981,0.6403645114405843,0.0,0,1,0
2414,0.25151227902225537,-0.5523349553076553,1.1698910306269736,0.0,0,1,0
2423,-1.3336218522022947,-0.9045936979126324,1.5531003295054988,-1.0,0,0,1
2441,0.23515225112363758,-0.24192642571813444,1.484575196185427,0.0,0,1,0
2466,-0.8942359418368568,0.21010695666727913,2.053715202200003,-1.0,0,0,1
2479,-0.11550916487503568,-0.3549156770719326,1.022917236582648,0.0,0,1,0
2482,-0.17091882395839034,2.181988204612662,2.6251285357209526,-1.0,0,0,1
2485,0.8154398547513362,-1.1983126745167836,1.6240679704187977,-1.0,0,0,1
2487,0.36813250314462326,-1.025704186102173,1.6502974485609176,-1.0,0,0,1
2491,-1.3904320436567683,0.48453389879387887,1.6083673855819673,-1.0,0,0,1
2496,-0.7707025581464689,-0.9434611967940482,1.1288154916139068,-1.0,0,0,1
2506,-2.6401692266314707,0.28855808014386564,1.31193829894372,-1.0,0,0,1
2515,-0.764611391596874,-1.0636096058501212,1.2079650222657623,-1.0,0,0,1
2516,1.406619159963332,0.7356222768327253,2.116404866187439,0.0,0,1,0
2528,-0.18945609547908113,-0.6046056402274212,0.8357906012767887,-1.0,0,0,1
2536,-1.2840974050273855,-0.8701095524437815,0.4971764361380821,0.0,0,1,0
2549,-0.20069910597925028,-0.698643082736185,1.4813139076691315,-1.0,0,0,1
2557,0.08181494927549836,0.26568648345890844,1.6789307887515565,-1.0,0,0,1
2572,0.07366895735146514,0.1085935931579734,1.0134049843673298,0.0,0,1,0
2590,-2.3900192616926517,-0.8155670829593781,1.3089431279743209,-1.0,0,0,1
