,Unnamed: 0,Dist1,Dist2,Pop,diff,num0,num1,num2,draw,realized_entry
53,434,-1.0130563032241116,-1.4952715490866604,1.1557957661398195,-0.8079999999999999,3,186,811,466,2
54,435,-0.025709669487143903,-0.7093038334539858,3.1346906628013573,-0.9790000000000001,0,21,979,15,1
55,437,-1.6546216190592888,-0.11990621559507858,1.3747162144766372,-0.784,1,214,785,244,2
56,445,-0.3735697074765054,-0.17648002286185685,1.081257566094924,-0.5519999999999999,26,396,578,456,2
57,447,-0.909021472982994,-1.0549662868409229,0.4865042443979381,-0.502,42,414,544,829,2
58,460,-0.8511125407040309,-0.5160109211032656,0.9595209368067948,-0.653,17,313,670,491,2
59,464,-0.9041919952948158,-0.22423563859759868,1.8059537112964927,-0.856,2,140,858,620,2
60,486,-0.27550369718468576,0.2263867002148741,1.4560604776681665,-0.6679999999999999,9,314,677,943,2
61,494,0.7032294119000957,-1.7900009608517442,1.52620728857252,-0.693,6,295,699,925,2
62,500,-0.8307483767920155,-0.8313627814896916,0.9206020354846748,-0.648,18,316,666,82,1
63,510,0.6845685913999803,-0.6806769799299852,1.8408311398152928,-0.7759999999999999,3,218,779,856,2
64,520,-0.1745135437228202,-0.6902478308077685,1.5374195124975256,-0.765,6,223,771,782,2
65,530,1.0530538660429167,0.30626935364709873,1.7120170612355279,-0.578,24,374,602,117,1
66,539,-0.3559353044285669,0.15791298334278334,2.824081670225353,-0.9590000000000001,1,39,960,609,2
67,547,0.7698416013578502,0.7005753901197536,2.0122630428637125,-0.6759999999999999,15,294,691,909,2
68,548,-0.18699246440154246,-0.7879265906647197,1.0632613768434835,-0.617,14,355,631,198,1
69,554,-1.9349219441986651,0.8105766039910584,1.7997231861121274,-0.7659999999999999,0,234,766,626,2
70,566,-1.9956338835460299,0.157918340741887,1.4794328190260904,-0.7859999999999999,0,214,786,992,2
71,567,1.445383942402115,-0.39382711764285466,2.5777174489597483,-0.836,1,162,837,998,2
72,569,-0.8374765558191305,1.143924737230034,1.785698616792025,-0.6609999999999999,6,327,667,672,2
73,572,-0.7358236774060928,0.02911026812928211,1.665356789930194,-0.7809999999999999,5,209,786,762,2
74,573,0.07130180680013308,0.28582152686106577,1.273346464155377,-0.5369999999999999,29,405,566,602,2
75,577,-0.4954174564600674,-0.7387357908323996,0.6304045699668258,-0.479,54,413,533,85,1
76,592,-0.09688687057322397,-0.7409997661874154,0.9669077188956858,-0.5599999999999999,28,384,588,46,1
77,606,-3.919880755220011,-1.151421785273886,1.137352290717352,-0.884,0,116,884,529,2
78,626,0.7628435358963549,-0.3898616825603769,2.586524629591737,-0.9129999999999999,2,83,915,42,1
79,631,-0.378820186997114,-1.6304206001309884,0.921732319016538,-0.6609999999999999,8,323,669,841,2
80,633,-0.3772681423744856,-2.139719061110999,0.8473488456042082,-0.6609999999999999,6,327,667,441,2
81,635,-0.09205576290961576,-1.548252100507156,1.0094332208948604,-0.643,18,321,661,237,1
82,638,-1.1826243068037898,-1.2904206725391083,0.32348283272020595,-0.525,27,421,552,839,2
83,649,-0.6737362227919039,1.005536005497208,1.627963688225857,-0.659,12,317,671,953,2
84,657,-1.8859369866111435,-0.8325496603080123,1.0203490403118236,-0.794,4,198,798,87,1
85,659,0.041513702970725416,-1.0196419275465072,1.7111355060234386,-0.813,3,181,816,941,2
86,666,0.21084203927669395,-1.5167008326403613,1.2876459777849876,-0.708,4,284,712,987,2
87,669,-0.3610178339652479,0.4401545194072065,2.1944613444999743,-0.852,3,142,855,980,2
88,691,-0.6366073496480894,-0.8622909641387018,2.309656629363961,-0.9440000000000001,1,54,945,304,2
89,699,-0.729941402943745,-1.665759161791882,0.7056759787520408,-0.6459999999999999,17,320,663,690,2
90,701,-1.7331776511408126,-1.2209708338984695,0.4956146716948274,-0.6509999999999999,8,333,659,19,1
91,706,-1.1630125890285845,-1.0946428763605691,0.8932571057940503,-0.7140000000000001,7,272,721,598,2
92,712,-0.428390009414937,0.009688959053843468,1.9787190663416343,-0.848,1,150,849,687,2
93,721,-0.4865981369737541,0.4162583584341952,1.3338620756504456,-0.594,17,372,611,483,2
94,742,0.1503070085522306,0.7806405211477857,2.4875020481833303,-0.882,0,118,882,806,2
95,744,-0.3495180959955859,0.12721463004939168,1.1749987810786082,-0.5479999999999999,22,408,570,366,1
96,745,-0.2981704795818954,-0.967731150906608,2.4966744005417003,-0.9490000000000001,1,49,950,807,2
97,765,0.4766746635105125,-0.9091578447395171,1.9567556993996629,-0.809,1,189,810,136,1
98,766,-0.4634946896125596,-0.7572795660382082,0.7789703908118057,-0.5409999999999999,29,401,570,997,2
99,770,-0.1536338953745814,0.2345615037457115,2.5991033148332523,-0.9259999999999999,0,74,926,708,2
100,774,0.8545527265727835,-0.7056748998596164,1.7445371057670462,-0.7040000000000001,6,284,710,902,2
101,778,-1.2070613199027431,-0.830992697997722,0.8579768909579515,-0.6799999999999999,17,286,697,751,2
102,791,0.09711975896732694,-0.01830045102609556,2.1706941671972126,-0.872,0,128,872,560,2
103,800,-0.6225796677810742,-0.11496088015958447,1.0233569487021454,-0.5599999999999999,24,392,584,245,1
104,802,0.474882721440183,0.7058473781840706,2.148889606323941,-0.7509999999999999,10,229,761,375,2
105,813,-2.0675278666591237,-0.5044889024091767,0.9010208274453476,-0.732,5,258,737,688,2
106,816,-0.20520275201019345,-0.14524679752568745,1.4910870859700056,-0.715,12,261,727,912,2
107,820,-0.23635191205962966,-0.23145746333412556,0.9273798644472222,-0.525,34,407,559,547,2
108,833,0.31789390547892793,-0.08401533508843274,1.4468094105891214,-0.621,19,341,640,11,0
109,842,0.02214684979279339,0.16661725179682368,1.6133716521269323,-0.6819999999999999,7,304,689,285,1
110,848,-0.8508309311992774,-0.965783505749692,0.8897132612139449,-0.6829999999999999,16,285,699,5,0
111,857,-1.0395589334993658,-1.6529107533213911,2.234951769598569,-0.973,0,27,973,83,2
112,863,1.5720019018110811,-0.8996645585737407,1.94779615632889,-0.6659999999999999,5,324,671,104,1
113,866,0.2209531465189976,-2.4652179138600907,1.4950255973606872,-0.8009999999999999,2,195,803,346,2
114,871,-0.13822730550957724,0.18129446028116175,1.8352932109574107,-0.769,3,225,772,312,2
115,873,-0.002051940873960348,-0.5586156473452266,1.7531997419285312,-0.823,7,163,830,236,2
116,887,-0.2329915553415601,0.4243320096354353,1.5106573818068505,-0.629,20,331,649,335,2
117,896,0.5103362687037983,-1.750684253326802,1.4764251883282755,-0.705,4,287,709,664,2
118,902,-1.7944330229277003,-0.7094003979918302,0.5747600299902371,-0.604,20,356,624,435,2
119,907,-0.13647043708410986,-1.4068224413904171,0.9052188712177672,-0.604,20,356,624,762,2
120,913,-0.6440580866700921,-0.3206336679592967,1.6314915144850533,-0.8270000000000001,5,163,832,575,2
121,914,-0.3781164698145227,-0.3342983024401884,1.7076942221118363,-0.802,1,196,803,184,1
122,920,-0.3026830919285818,-0.4886510893233684,0.9024393578206478,-0.502,35,428,537,341,1
123,924,-0.5573804624873044,-2.2863129370154223,1.1157357184692371,-0.795,1,203,796,618,2
124,941,-0.5550124953493744,-0.09483871036851434,1.0271179699667712,-0.575,28,369,603,257,1
125,950,0.21168171974766434,0.4530060159889043,1.9441013331623669,-0.763,6,225,769,634,2
126,954,-1.2282591394236468,-0.6931827940912585,0.6861961078946158,-0.59,26,358,616,355,1
127,963,-0.9079067040423928,-1.1256676441779925,2.6638077282019204,-0.983,0,17,983,762,2
128,969,-0.5799077660469889,-0.3246988492665401,1.7328702070745063,-0.826,4,166,830,347,2
129,984,-1.51417506545559,0.1142576938117104,1.5234738612711782,-0.78,2,216,782,418,2
130,998,0.5932691737815877,-0.929555414817978,1.4820369036115315,-0.6859999999999999,8,298,694,883,2
131,1017,0.2731763535004549,0.8903184981765783,1.5223380458683753,-0.5499999999999999,32,386,582,378,1
132,1023,0.025993817265185726,-0.15833276492401369,1.1869336106694308,-0.593,26,355,619,498,2
133,1050,-1.296794132327244,-0.9152547415417644,3.054468223455693,-0.995,0,5,995,790,2
134,1054,0.09088045775077727,-0.5304693549920314,2.3534150710388224,-0.915,1,83,916,968,2
135,1065,-1.9019844719862256,-1.1432917071470914,0.3302818064607729,-0.591,22,365,613,197,1
136,1072,-0.7404460728188516,0.5964292623777818,2.022547674687405,-0.821,3,173,824,120,1
137,1074,-1.7756376239058718,-0.7137561601835025,0.5902055935125102,-0.601,18,363,619,1000,2
138,1077,-0.4902043553866349,-0.6364177811434014,1.9686481009867731,-0.888,1,110,889,466,2
139,1081,-0.5290046756894091,0.3484964462737381,1.2452673115091772,-0.581,22,375,603,251,1
140,1082,-1.138008531642411,-0.28581807276615384,1.0021014243446895,-0.626,17,340,643,437,2
141,1083,-1.9750143565884204,-1.7782206905611602,-0.03594618310671841,-0.501,41,417,542,449,2
142,1107,-0.5797302874433136,0.2557619669612271,1.3684634551980632,-0.67,14,302,684,470,2
143,1112,-0.1631611971384755,0.6328015109278193,2.1477112744614386,-0.8140000000000001,2,182,816,373,2
144,1117,-2.131771325755114,0.8202014703121997,1.7315364664814852,-0.75,0,250,750,874,2
145,1124,-0.878115662006682,-0.7233842312232937,0.6946272967799437,-0.5539999999999999,33,380,587,627,2
146,1128,0.27965693688014176,-1.128745560173786,2.086489299037545,-0.894,0,106,894,426,2
147,1129,-2.994832546269884,0.7907381130746984,2.9868988807127885,-0.9590000000000001,0,41,959,2,1
148,1135,0.17854929354730714,1.1747143245079863,2.467195771567322,-0.848,1,150,849,143,1
149,1138,-1.7564039144105483,-2.4707644172959213,1.83703117299002,-0.978,0,22,978,772,2
150,1160,-0.15220211630930713,-0.7609727171000727,1.1421669695868897,-0.667,11,311,678,799,2
151,1167,0.11145872929186357,0.29336318687902424,2.036190719855041,-0.804,5,186,809,397,2
152,1180,0.9300804259905124,0.015459644630983925,2.6413253801861787,-0.879,1,119,880,714,2
153,1186,0.6577949412048965,-2.0568028846401933,2.3566837604047506,-0.878,0,122,878,878,2
154,1192,-0.15518341513707146,-1.203749508217658,0.9973631854420688,-0.621,14,351,635,788,2
155,1193,1.077717153920334,-0.2792458567548251,2.0416151326394343,-0.746,2,250,748,27,1
156,1203,-0.7445843724717137,0.2385248133019283,1.6815196988531975,-0.768,7,218,775,993,2
157,1214,0.7494731172495291,0.7534945108471629,1.6865776039903957,-0.5439999999999999,34,388,578,69,1
158,1238,-0.5404936167142556,-0.17186753409024325,1.3137834181172694,-0.677,10,303,687,892,2
159,1239,-1.607391433989141,0.322008435859901,1.4123706738654058,-0.742,2,254,744,997,2
160,1243,-0.9491345542069348,-1.4383950562494905,0.9104171663496636,-0.741,11,237,752,833,2
161,1254,-2.0056024042542395,-1.3775137802356698,0.5781811483547113,-0.6920000000000001,12,284,704,151,1
162,1258,0.3192726496092493,-0.4663341125586733,1.4577231143931153,-0.645,21,313,666,441,2
163,1260,-1.3835509103408576,0.12178952057911675,1.100926070699862,-0.643,18,321,661,981,2
164,1270,-2.115492321571919,-0.1240100632469095,1.481637601605292,-0.828,1,170,829,137,1
165,1274,1.0491881487282373,-0.9207605417421192,1.7978000638444132,-0.7,11,278,711,685,2
166,1276,-0.050816030678174716,-0.9377836366382352,1.198433066926624,-0.6809999999999999,8,303,689,754,2
167,1277,-1.5371103344651404,-2.6502749530516017,0.6080384070248862,-0.78,2,216,782,921,2
168,1287,1.7089221238379164,-0.6113885822302209,2.1511477466910147,-0.6990000000000001,3,295,702,991,2
169,1299,-1.057290138916271,-0.4743092827860329,1.327937458928797,-0.7829999999999999,3,211,786,746,2
170,1316,-0.8987500614469779,-0.06653683029552017,1.587998524011549,-0.8079999999999999,3,186,811,528,2
171,1323,0.18001327611132895,-0.772707244958342,2.2053154036168467,-0.894,0,106,894,841,2
172,1334,-0.58250819312495,0.9438705650657059,1.7015377097021118,-0.654,8,330,662,899,2
173,1342,1.3036393905418973,0.5351720192817482,1.9502651310950616,-0.604,18,360,622,401,2
174,1352,0.0027854902868740664,0.3664029312096777,1.7352415465368403,-0.7090000000000001,13,265,722,620,2
175,1361,-0.9677640297166792,-1.2379030078776807,0.4579280129092939,-0.5389999999999999,29,403,568,131,1
176,1369,-1.5890840045396724,-0.3984683494196746,0.8076214441241917,-0.62,22,336,642,755,2
177,1371,-0.3396188529777325,-0.25018171228742475,1.4085635209022018,-0.6799999999999999,12,296,692,592,2
178,1385,-1.0526185119939098,-0.4619475488114382,0.8480122537459258,-0.618,15,352,633,196,1
179,1394,0.7094592992940351,-0.1807286028415428,2.598264615701505,-0.899,1,99,900,47,1
180,1399,-1.8893959113143188,-1.086573109221791,1.1767899400844914,-0.825,4,167,829,483,2
181,1401,-0.4950760473285866,-2.2487372488527653,1.1978714080526374,-0.8009999999999999,4,191,805,826,2
182,1404,-1.2782071641460715,-2.3601176314149916,1.115185272382735,-0.8640000000000001,1,134,865,440,2
183,1413,-0.3319868696470836,-0.2994751082411973,0.9863304500000548,-0.5579999999999999,29,384,587,293,1
184,1420,0.9214331369561216,1.8524705804340384,2.219417963906208,-0.5609999999999999,25,389,586,601,2
185,1425,-1.2388780303900968,-0.5111763065142898,0.7963173235555719,-0.601,21,357,622,674,2
186,1430,0.5766333778536045,1.010493854790753,1.6617444029508683,-0.4920000000000001,38,432,530,378,1
187,1432,0.14278324202290082,-0.7020470234688787,2.558377171711565,-0.953,1,45,954,683,2
188,1435,0.2258786470442576,-1.8428049780309996,1.2892148252453013,-0.7340000000000001,5,256,739,515,2
189,1445,0.5671316673857175,0.6844299261994459,2.052119767802973,-0.733,8,251,741,472,2
190,1469,-1.353348391035394,-0.8906568916592368,0.7746258706420142,-0.6709999999999999,13,303,684,366,2
191,1481,-0.8578498665488572,-0.7791830158696659,0.7246349087338458,-0.584,23,370,607,213,1
192,1494,-2.2248452365268454,-0.8921229822828523,1.9867929258871293,-0.96,0,40,960,292,2
193,1495,0.018091730016410186,-0.3569165623903018,1.9168214843020688,-0.821,1,177,822,787,2
194,1503,0.902070474454974,0.14989956721868808,1.5774415797188253,-0.589,23,365,612,333,1
195,1505,-1.6093618221000658,-1.3007928818738042,0.8719401646529049,-0.758,5,232,763,966,2
196,1509,0.3291271046770672,1.8081690181847525,2.371112120206862,-0.7120000000000001,8,272,720,118,1
197,1511,-0.3815005757011625,-0.05896797309286606,1.0374811987402974,-0.523,31,415,554,594,2
198,1513,-1.588755081014268,-0.13542285390926942,1.0027823468113388,-0.657,10,323,667,209,1
199,1514,-1.1096286406193725,-1.3944171496268434,1.5843306348333437,-0.9009999999999999,1,97,902,521,2
200,1518,-0.6461967684453035,-2.2315558220828686,0.7643879187209717,-0.6809999999999999,3,313,684,494,2
201,1526,-0.9221748248594512,-0.6704438977475982,0.8931935538316191,-0.609,24,343,633,76,1
202,1535,-0.1491492626293477,-2.9378347236481916,1.3674506127342234,-0.8170000000000001,2,179,819,16,1
203,1547,0.39453875237431735,-1.4453147349499729,2.0137796685937857,-0.852,0,148,852,789,2
204,1552,-1.8106415400603564,-0.8215010203101614,1.3982722896888924,-0.87,1,128,871,785,2
205,1588,-0.4279468801289413,-1.0788705861343344,1.2165427486768123,-0.721,17,245,738,449,2
206,1589,-0.37369251036038026,-0.2079475819250516,0.9978197186595872,-0.5489999999999999,26,399,575,574,2
207,1594,-0.27031993999618364,-0.7313661259584997,0.99498301383608,-0.58,29,362,609,882,2
208,1597,-0.13321306701779567,-1.3059385569532267,0.9000159056581041,-0.611,19,351,630,865,2
209,1600,0.2254991408516785,-2.2031070956753176,1.7784392652687742,-0.862,0,138,862,639,2
210,1604,-1.4785564187088491,-1.0170709842143693,1.3831253467894489,-0.872,3,122,875,212,2
211,1610,-0.5643219761976581,-0.8017136954703423,1.225000415024051,-0.7170000000000001,15,253,732,314,2
212,1639,-0.6805850499766966,0.6786236190206476,1.780791686613344,-0.742,13,232,755,562,2
213,1641,0.091446283528489,-1.0257272104659003,1.20987665667863,-0.625,16,343,641,319,1
214,1646,-1.6533498681342542,0.036512584925740436,1.57042862093541,-0.792,3,202,795,954,2
215,1666,-1.2720003268479836,-1.3060099134293008,1.5030883671099753,-0.884,3,110,887,212,2
216,1673,-1.2991333143452066,-0.7668989281604216,0.6149286050769921,-0.5760000000000001,24,376,600,668,2
217,1675,-0.5545266911085773,-1.7631563261012833,1.3940237313027124,-0.855,4,137,859,344,2
218,1679,-0.2081094099983432,-0.048773910641378405,1.110369731029765,-0.5549999999999999,25,395,580,234,1
219,1694,-0.4237795324948359,-1.4305392242496764,1.7120995225046955,-0.889,2,107,891,932,2
220,1712,0.6053439646014105,0.02540256537440681,2.161764336924043,-0.8140000000000001,2,182,816,165,1
221,1727,0.5411338643919744,1.01810012119989,2.15401261922882,-0.731,9,251,740,597,2
222,1732,-0.1862505006242444,-0.5317595130259964,2.062211507067842,-0.889,2,107,891,318,2
223,1733,0.443433541174339,-0.5473136848301937,2.1081660788957373,-0.856,2,140,858,541,2
224,1735,-0.19844600744642185,0.9119393308728962,1.7561506733448058,-0.642,19,320,661,258,1
225,1741,0.422926220722101,-0.3397777881242589,1.5289011863430682,-0.667,15,303,682,780,2
226,1750,-1.0919932831125356,-0.8647291964188248,0.873102802730425,-0.662,14,310,676,703,2
227,1760,-1.1467199179879028,-0.8442442173788197,0.8674809409527502,-0.654,21,304,675,510,2
228,1769,-1.546995393770361,-1.4966144416528673,0.791105246254261,-0.773,4,219,777,658,2
229,1770,-1.166320503988185,-1.0400865457618094,1.088361637359924,-0.77,4,222,774,287,2
230,1772,-0.4074557421347419,-3.10661080293375,1.0306872211704547,-0.759,3,235,762,807,2
231,1780,-1.5591648088071022,0.02569193760643425,1.5030773782571067,-0.8119999999999999,4,180,816,99,1
232,1786,-0.7131524466824875,-0.0051475722270372705,2.2413466869348047,-0.905,1,93,906,922,2
233,1790,-0.4407237809540774,-0.6034430536868134,1.361783232281394,-0.76,8,224,768,569,2
234,1794,0.5568196898355514,-0.8203606673772271,1.7901548098216058,-0.768,4,224,772,488,2
235,1805,0.5243305999632107,-0.14674943344925004,1.6991686972993592,-0.6759999999999999,16,292,692,409,2
236,1806,-0.4400595852783075,-0.5634417367640207,1.2829171559501709,-0.7120000000000001,12,264,724,13,1
237,1807,0.11768010267612007,0.4295999810845231,1.6511639840144268,-0.6669999999999999,22,289,689,461,2
238,1817,0.6103081083287512,0.3557135463688828,1.8636710397514475,-0.7040000000000001,15,266,719,865,2
239,1819,-0.7349756967341633,0.23641250597714655,1.3988961223725496,-0.6629999999999999,12,313,675,521,2
240,1834,0.21918873596461294,-0.7860098447168024,1.932443557458908,-0.841,3,153,844,304,2
241,1835,-0.4899431563233582,0.013770136606769843,1.0832589368306489,-0.563,32,373,595,856,2
242,1868,-0.7198026714282435,0.5222943683864945,2.3542588306793752,-0.883,2,113,885,794,2
243,1869,-0.44591988098944396,0.20676261532354373,1.936818617696361,-0.821,3,173,824,750,2
244,1896,-0.7798690827674695,-1.3697259539067297,0.7328893403682183,-0.63,20,330,650,790,2
245,1898,-0.23493849520087814,-0.5961391067300709,1.985195771518232,-0.87,1,128,871,151,2
246,1905,2.1833778639115398,1.359395244717683,2.5707385440601946,-0.6869999999999999,12,289,699,430,2
247,1908,-1.1948045398421985,-0.8519830288717756,0.8613402283211793,-0.645,19,317,664,532,2
248,1914,-1.6869961493854808,0.10619068102039897,1.0705903584669267,-0.6609999999999999,12,315,673,42,1
249,1915,-2.098171947540928,-1.316989076224713,0.5997767809159044,-0.6990000000000001,10,281,709,432,2
250,1925,-0.5289772383574157,-1.8226787806798592,0.8794905527889654,-0.732,12,244,744,933,2
251,1926,-0.9850738888921446,-0.30550480944949115,0.8488689910740853,-0.5619999999999999,20,398,582,1000,2
252,1928,0.6163875558479972,0.112638031434491,1.8026854054848331,-0.7120000000000001,11,266,723,552,2
253,1929,-1.7127058806900366,0.3745388305956968,2.163684991079025,-0.884,0,116,884,914,2
254,1943,-0.9995414243110634,-0.5407727377361061,1.3991760370552797,-0.799,6,189,805,296,2
255,1946,0.3815443545665438,0.13361433670125294,2.088111149494845,-0.816,9,166,825,956,2
256,1951,0.19748544583433456,-0.7510573373266365,1.1695358330388417,-0.583,24,369,607,211,1
257,1954,0.01141114427590733,-0.44740555661661696,1.1633295637042715,-0.58,22,376,602,380,2
258,1956,-0.3097706264980636,0.5396643581864281,1.6856958218177387,-0.722,6,266,728,166,1
259,1960,0.5525959841912138,-0.1739053955814878,1.3461807483019883,-0.5539999999999999,25,396,579,99,1
260,1962,-1.7477728631527116,-0.0493526942966277,1.9115711635353052,-0.8809999999999999,1,117,882,88,1
261,1978,0.5590662605735628,-0.2580234709256908,1.7041176079414486,-0.738,4,254,742,551,2
262,1986,-0.4562364692911708,0.2968510113342495,1.5268086971318668,-0.706,8,278,714,905,2
263,1995,-1.7105274977844045,-0.1553261959791975,2.1636171805075057,-0.93,0,70,930,695,2
264,1998,0.9031017330843696,-0.06608294296984776,1.5679070947607898,-0.584,19,378,603,658,2
265,2000,-1.1652228730271696,-1.3809114685953832,2.5148389426832263,-0.981,0,19,981,554,2
266,2001,-0.3506057143180079,-0.7172652875006686,1.5884467116989378,-0.805,2,191,807,304,2
267,2002,-0.6206126299963601,-0.9775697202484168,0.7178945373498009,-0.5559999999999999,29,386,585,660,2
268,2010,0.08069404573444247,-0.2287885105772917,1.434707586130341,-0.667,19,295,686,940,2
269,2015,-1.6025126196120332,-0.6364202314937818,1.0364313161727938,-0.76,4,232,764,941,2
270,2026,-0.8201987880708334,0.14245599892944602,1.4187982774809231,-0.71,14,262,724,548,2
271,2031,-0.024912337677094228,-0.6073975059624788,0.9587892523904936,-0.5439999999999999,25,406,569,939,2
272,2039,-1.1374906378477725,-1.742668964212133,0.4526900299238819,-0.5920000000000001,20,368,612,405,2
273,2054,-1.1527286594993835,0.2544906649770154,2.0027803310202743,-0.882,0,118,882,795,2
274,2062,-1.447104504188899,-1.0634320036691756,0.6894225210302346,-0.665,18,299,683,346,2
275,2067,0.44743220311299,0.16635013435283966,1.3540627704634651,-0.5339999999999999,33,400,567,108,1
276,2088,-0.3741495757620714,0.5739974384192462,2.9611482170964307,-0.948,0,52,948,920,2
277,2090,-1.2610950166984345,-1.2939017033262736,1.1243193251067636,-0.794,8,190,802,643,2
278,2095,-0.7926318870694191,-2.5260167815244134,0.961514574340209,-0.789,1,209,790,745,2
279,2100,-0.8100671562004943,0.024164285883318173,1.0736900050445644,-0.595,23,359,618,578,2
280,2104,-0.27865947782939604,-1.861494894434292,1.20827387148612,-0.767,3,227,770,730,2
281,2107,-0.175791561405475,-1.018041941064991,1.6315030625787614,-0.8170000000000001,3,177,820,284,2
